time_ms, torque_y, torque_z, thrust, torque_x_sp, torque_y_sp, torque_z_sp, thrust_sp, amp_cut_in, phase_lag
1285499, 0.00014, 0.00004, 0.16047, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285509, 0.00014, 0.00004, 0.16047, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285519, 0.00014, 0.00004, 0.16047, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285529, 0.00014, 0.00004, 0.16047, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285540, 0.00014, 0.00004, 0.16047, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285550, 0.00014, 0.00004, 0.16047, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285560, 0.00014, 0.00004, 0.16047, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285570, 0.00014, 0.00004, 0.16047, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285580, 0.00014, -0.00048, 0.14670, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285590, 0.00014, -0.00048, 0.14670, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285600, 0.00014, -0.00048, 0.14670, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285610, 0.00014, -0.00048, 0.14670, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285620, 0.00014, -0.00048, 0.14670, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285630, 0.00014, -0.00048, 0.14670, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285640, 0.00014, -0.00048, 0.14670, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285650, 0.00014, -0.00048, 0.14670, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285660, 0.00014, -0.00048, 0.14670, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285670, 0.00014, -0.00048, 0.14670, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285680, 0.00013, -0.00102, 0.14209, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285690, 0.00013, -0.00102, 0.14209, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285700, 0.00013, -0.00102, 0.14209, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285710, 0.00013, -0.00102, 0.14209, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285720, 0.00013, -0.00102, 0.14209, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285730, 0.00013, -0.00102, 0.14209, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285740, 0.00013, -0.00102, 0.14209, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285750, 0.00013, -0.00102, 0.14209, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285760, 0.00013, -0.00102, 0.14209, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285770, 0.00013, -0.00102, 0.14209, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285780, 0.00015, -0.00140, 0.13774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285790, 0.00015, -0.00140, 0.13774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285800, 0.00015, -0.00140, 0.13774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285810, 0.00015, -0.00140, 0.13774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285820, 0.00015, -0.00140, 0.13774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285830, 0.00015, -0.00140, 0.13774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285840, 0.00015, -0.00140, 0.13774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285850, 0.00015, -0.00140, 0.13774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285860, 0.00015, -0.00140, 0.13774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285870, 0.00015, -0.00140, 0.13774, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285880, 0.00015, -0.00163, 0.13192, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285890, 0.00015, -0.00163, 0.13192, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285900, 0.00015, -0.00163, 0.13192, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285910, 0.00015, -0.00163, 0.13192, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285920, 0.00015, -0.00163, 0.13192, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285930, 0.00015, -0.00163, 0.13192, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285940, 0.00015, -0.00163, 0.13192, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285951, 0.00015, -0.00163, 0.13192, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285961, 0.00015, -0.00163, 0.13192, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285971, 0.00015, -0.00163, 0.13192, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285981, 0.00014, -0.00185, 0.13097, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1285991, 0.00014, -0.00185, 0.13097, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286002, 0.00014, -0.00185, 0.13097, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286012, 0.00014, -0.00185, 0.13097, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286022, 0.00014, -0.00185, 0.13097, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286032, 0.00014, -0.00185, 0.13097, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286042, 0.00014, -0.00185, 0.13097, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286052, 0.00014, -0.00185, 0.13097, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286062, 0.00014, -0.00185, 0.13097, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286072, 0.00014, -0.00185, 0.13097, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286082, 0.00020, -0.00196, 0.12767, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286092, 0.00020, -0.00196, 0.12767, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286102, 0.00020, -0.00196, 0.12767, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286112, 0.00020, -0.00196, 0.12767, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286122, 0.00020, -0.00196, 0.12767, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286132, 0.00020, -0.00196, 0.12767, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286142, 0.00020, -0.00196, 0.12767, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286152, 0.00020, -0.00196, 0.12767, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286164, 0.00020, -0.00196, 0.12767, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286174, 0.00020, -0.00196, 0.12767, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286184, 0.00018, -0.00203, 0.12701, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286194, 0.00018, -0.00203, 0.12701, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286204, 0.00018, -0.00203, 0.12701, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286215, 0.00018, -0.00203, 0.12701, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286224, 0.00018, -0.00203, 0.12701, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286234, 0.00018, -0.00203, 0.12701, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286244, 0.00018, -0.00203, 0.12701, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286254, 0.00018, -0.00203, 0.12701, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286264, 0.00018, -0.00203, 0.12701, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286274, 0.00018, -0.00203, 0.12701, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286284, 0.00017, -0.00211, 0.12564, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286294, 0.00017, -0.00211, 0.12564, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286304, 0.00017, -0.00211, 0.12564, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286314, 0.00017, -0.00211, 0.12564, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286324, 0.00017, -0.00211, 0.12564, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286334, 0.00017, -0.00211, 0.12564, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286344, 0.00017, -0.00211, 0.12564, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286354, 0.00017, -0.00211, 0.12564, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286364, 0.00017, -0.00211, 0.12564, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286374, 0.00017, -0.00211, 0.12564, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286384, 0.00016, -0.00214, 0.12603, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286394, 0.00016, -0.00214, 0.12603, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286404, 0.00016, -0.00214, 0.12603, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286414, 0.00016, -0.00214, 0.12603, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286425, 0.00016, -0.00214, 0.12603, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286435, 0.00016, -0.00214, 0.12603, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286445, 0.00016, -0.00214, 0.12603, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286455, 0.00016, -0.00214, 0.12603, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286465, 0.00016, -0.00214, 0.12603, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286475, 0.00016, -0.00214, 0.12603, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286485, 0.00017, -0.00208, 0.12505, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286495, 0.00017, -0.00208, 0.12505, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286505, 0.00017, -0.00208, 0.12505, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286515, 0.00017, -0.00208, 0.12505, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286525, 0.00017, -0.00208, 0.12505, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286535, 0.00017, -0.00208, 0.12505, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286545, 0.00017, -0.00208, 0.12505, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286556, 0.00017, -0.00208, 0.12505, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286566, 0.00017, -0.00208, 0.12505, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286576, 0.00016, -0.00207, 0.12573, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286586, 0.00016, -0.00207, 0.12573, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286596, 0.00016, -0.00207, 0.12573, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286606, 0.00016, -0.00207, 0.12573, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286616, 0.00016, -0.00207, 0.12573, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286626, 0.00016, -0.00207, 0.12573, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286636, 0.00016, -0.00207, 0.12573, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286646, 0.00016, -0.00207, 0.12573, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286656, 0.00016, -0.00207, 0.12573, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286666, 0.00016, -0.00207, 0.12573, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286676, 0.00016, -0.00203, 0.12583, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286686, 0.00016, -0.00203, 0.12583, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286696, 0.00016, -0.00203, 0.12583, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286706, 0.00016, -0.00203, 0.12583, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286716, 0.00016, -0.00203, 0.12583, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286726, 0.00016, -0.00203, 0.12583, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286736, 0.00016, -0.00203, 0.12583, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286746, 0.00016, -0.00203, 0.12583, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286756, 0.00016, -0.00203, 0.12583, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286766, 0.00016, -0.00203, 0.12583, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286777, 0.00017, -0.00203, 0.12570, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286787, 0.00017, -0.00203, 0.12570, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286797, 0.00017, -0.00203, 0.12570, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286807, 0.00017, -0.00203, 0.12570, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286817, 0.00017, -0.00203, 0.12570, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286827, 0.00017, -0.00203, 0.12570, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286838, 0.00017, -0.00203, 0.12570, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286848, 0.00017, -0.00203, 0.12570, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286858, 0.00017, -0.00203, 0.12570, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286868, 0.00017, -0.00203, 0.12570, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286878, 0.00020, -0.00207, 0.12594, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286888, 0.00020, -0.00207, 0.12594, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286898, 0.00020, -0.00207, 0.12594, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286908, 0.00020, -0.00207, 0.12594, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286918, 0.00020, -0.00207, 0.12594, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286928, 0.00020, -0.00207, 0.12594, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286938, 0.00020, -0.00207, 0.12594, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286948, 0.00020, -0.00207, 0.12594, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286958, 0.00020, -0.00207, 0.12594, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286968, 0.00020, -0.00207, 0.12594, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286978, 0.00021, -0.00206, 0.12451, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286988, 0.00021, -0.00206, 0.12451, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1286998, 0.00021, -0.00206, 0.12451, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287008, 0.00021, -0.00206, 0.12451, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287018, 0.00021, -0.00206, 0.12451, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287028, 0.00021, -0.00206, 0.12451, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287038, 0.00021, -0.00206, 0.12451, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287048, 0.00021, -0.00206, 0.12451, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287058, 0.00021, -0.00206, 0.12451, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287068, 0.00021, -0.00206, 0.12451, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287078, 0.00019, -0.00200, 0.12374, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287088, 0.00019, -0.00200, 0.12374, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287098, 0.00019, -0.00200, 0.12374, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287108, 0.00019, -0.00200, 0.12374, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287118, 0.00019, -0.00200, 0.12374, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287128, 0.00019, -0.00200, 0.12374, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287138, 0.00019, -0.00200, 0.12374, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287148, 0.00019, -0.00200, 0.12374, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287158, 0.00019, -0.00200, 0.12374, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287168, 0.00019, -0.00200, 0.12374, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287178, 0.00021, -0.00202, 0.12356, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287190, 0.00021, -0.00202, 0.12356, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287200, 0.00021, -0.00202, 0.12356, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287210, 0.00021, -0.00202, 0.12356, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287220, 0.00021, -0.00202, 0.12356, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287231, 0.00021, -0.00202, 0.12356, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287241, 0.00021, -0.00202, 0.12356, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287251, 0.00021, -0.00202, 0.12356, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287261, 0.00021, -0.00202, 0.12356, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287271, 0.00021, -0.00202, 0.12356, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287282, 0.00020, -0.00194, 0.12349, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287292, 0.00020, -0.00194, 0.12349, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287302, 0.00020, -0.00194, 0.12349, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287312, 0.00020, -0.00194, 0.12349, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287322, 0.00020, -0.00194, 0.12349, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287332, 0.00020, -0.00194, 0.12349, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287342, 0.00020, -0.00194, 0.12349, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287352, 0.00020, -0.00194, 0.12349, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287362, 0.00020, -0.00194, 0.12349, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287372, 0.00020, -0.00194, 0.12349, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287382, 0.00021, -0.00200, 0.12327, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287392, 0.00021, -0.00200, 0.12327, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287402, 0.00021, -0.00200, 0.12327, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287412, 0.00021, -0.00200, 0.12327, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287422, 0.00021, -0.00200, 0.12327, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287432, 0.00021, -0.00200, 0.12327, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287442, 0.00021, -0.00200, 0.12327, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287452, 0.00021, -0.00200, 0.12327, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287462, 0.00021, -0.00200, 0.12327, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287472, 0.00021, -0.00200, 0.12327, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287482, 0.00020, -0.00198, 0.12430, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287492, 0.00020, -0.00198, 0.12430, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287502, 0.00020, -0.00198, 0.12430, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287512, 0.00020, -0.00198, 0.12430, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287522, 0.00020, -0.00198, 0.12430, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287532, 0.00020, -0.00198, 0.12430, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287542, 0.00020, -0.00198, 0.12430, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287552, 0.00020, -0.00198, 0.12430, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287562, 0.00020, -0.00198, 0.12430, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287572, 0.00020, -0.00198, 0.12430, 0.00000, 0.00000, 0.00000, 0.10000, 0.00000, 0.00000
1287582, 0.00020, -0.00197, 0.12274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287592, 0.00020, -0.00197, 0.12274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287602, 0.00020, -0.00197, 0.12274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287612, 0.00020, -0.00197, 0.12274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287622, 0.00020, -0.00197, 0.12274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287632, 0.00020, -0.00197, 0.12274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287642, 0.00020, -0.00197, 0.12274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287652, 0.00020, -0.00197, 0.12274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287662, 0.00020, -0.00197, 0.12274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287672, 0.00020, -0.00197, 0.12274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287682, 0.00022, -0.00175, 0.12169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287692, 0.00022, -0.00175, 0.12169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287702, 0.00022, -0.00175, 0.12169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287712, 0.00022, -0.00175, 0.12169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287722, 0.00022, -0.00175, 0.12169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287732, 0.00022, -0.00175, 0.12169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287742, 0.00022, -0.00175, 0.12169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287752, 0.00022, -0.00175, 0.12169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287762, 0.00022, -0.00175, 0.12169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287772, 0.00022, -0.00175, 0.12169, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287782, 0.00029, 0.00236, 0.12283, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287793, 0.00029, 0.00236, 0.12283, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287804, 0.00029, 0.00236, 0.12283, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287814, 0.00029, 0.00236, 0.12283, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287824, 0.00029, 0.00236, 0.12283, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287834, 0.00029, 0.00236, 0.12283, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287845, 0.00029, 0.00236, 0.12283, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287855, 0.00029, 0.00236, 0.12283, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287865, 0.00029, 0.00236, 0.12283, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287875, 0.00029, 0.00236, 0.12283, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287885, 0.00032, 0.00655, 0.10825, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287895, 0.00032, 0.00655, 0.10825, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
1287905, 0.00032, 0.00655, 0.10825, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
